"osm_id","access","addr:housename","addr:housenumber","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
8944717710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,picnic_table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2373004.1308262716 5013427.544119002)
8944983141,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2373000.969352733 5013425.464140116)
391878129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Буково,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2374716.569685093 5011566.760486997)
8945053104,,,,,,,,,,,,,,,,,,,,,,,"1288",,,,,,,,,,,,,,,,,Терзијев Врв,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2375363.24687101 5007411.480320148)
1928187404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Злокуќани,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2372671.096305665 5006984.841680448)
8944431600,,,,,,,,,,,,,,,,,,,,,,,"1140",,,,,,,,,,,,,,,,,,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2371817.40939467 5006049.589639481)
8944431578,,,,,,,,,,,,,,,,,,,,,,,"1409",,,,,,,,,,,,,,,,,Драгуша,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2373685.651012806 5005878.602060267)
8945053105,,,,,,,,,,,,,,,,,,,,,,,"1215",,,,,,,,,,,,,,,,,Црквиште,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2374603.0572003312 5006701.463127844)
1990964492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Острец,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2371840.007251301 5001827.7385102855)
8944431577,,,,,,,,,,,,,,,,,,,,,,,"1309",,,,,,,,,,,,,,,,,Орлов Камен,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2372507.2451471663 5004709.363385814)
8941374762,,,,,,,,,,,,,,,,,,,,,,,"1461",,,,,,,,,,,,,,,,,Дупен Камен,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2370598.0490883677 5004857.706593611)
8944431599,,,,,,,,,,,,,,,,,,,,,,,"1448",,,,,,,,,,,,,,,,,,peak,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2371391.790453571 5004683.718589561)
1990965036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Граешница,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2375920.8128045457 4997742.638399668)
305589681,,,,,,,,,,,,,,,,,,,,,,,"595",,,,,,,,,,,,,,,,,Лажец,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2379819.9672127147 4999383.210479414)
2036281801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Породин,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2379193.0937642106 5002927.726620906)
2034992315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Велушина,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2377315.7016839306 5001677.717614164)
2036281797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Канино,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2377154.455401517 5004347.02636858)
7902655223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,,POINT (2376428.4408145123 5004715.185058742)
7924927620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Старо Село,,,,,locality,,,,,,,,,,,,,,,,,,,,,,,POINT (2376710.1570498627 5006923.486273202)
2036281794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Олевени,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2377582.3897880246 5006727.938764378)
2034992341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Барешани,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2377264.7062251987 5005394.723493848)
9915881943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2377732.459593563 5009184.353962814)
9909733641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,POINT (2377687.163692759 5009168.768310805)
9915881944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2377718.7227683994 5009179.281619211)
2036281804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Крстоар,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2376338.550325697 5011117.124169122)
5327471601,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,yes,,,,,,,,,,,Св. Троица,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2375727.840467256 5013340.878709205)
1660363826,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376184.216983661 5013339.02002122)
1660363801,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376130.9617392654 5013210.461631333)
1660363843,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376100.883212853 5013135.805611781)
1660363786,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376067.3760461244 5013061.961474402)
2068701485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,POINT (2376246.355523422 5013045.440289933)
2068706545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,POINT (2376247.5577739226 5013077.08133301)
2068679800,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,оу Коле Канински,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376275.888584329 5013011.144170744)
2068674581,,,,,,,,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376312.5572245964 5013016.7643006975)
2068679803,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376243.884230726 5013127.2499298975)
2068686316,,,,,,,,,,,,,,,,,,,,,,,,,,,,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376472.9463469316 5013358.093717191)
2068637991,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376542.220466052 5013027.680047945)
2068637995,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376492.649896802 5012944.676423595)
1660363761,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376342.925181685 5012860.404942159)
2068637994,,,,,,,,,,,,,,,,,,,,,,,,,,,,turning_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376325.4480216303 5012865.847975693)
2068674584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2376314.9617255977 5012981.819240925)
2373004497,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Диагностички центар св.Спас,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2378925.147749871 5012206.61405237)
5280875921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ВМРО-ДПМНЕ МК Кравари,,political_party,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2379617.4102672674 5011723.158037081)
1954369936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Бистрица,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2378642.4296391034 5009419.660531102)
6844387325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level_crossing,,,,,,,,,,,,,,,,,,POINT (2380449.957606961 5011256.214679731)
6844387333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кравари,,,,,,,,,stop_position,halt,,,,,,,,,,,,,,,,,,POINT (2380471.3532130914 5011079.899986547)
2334555668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level_crossing,,,,,,,,,,,,,,,,,,POINT (2380547.8630991136 5010446.786247902)
11133096844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfa,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,POINT (2380113.850668409 5011396.487063428)
445780057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Кравари,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2379880.3691684194 5011716.697960211)
6150358046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2380228.1646535047 5013278.96688876)
6150358080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2380381.629703512 5012857.07127001)
6150358084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2380511.51728537 5012503.841257073)
6150358067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2380862.652355179 5012232.426188125)
6150358042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2381211.995181186 5011963.408099241)
6150358055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2381558.0540822153 5011694.087724966)
6150358026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2382959.588735201 5010615.007906073)
6150358087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2381909.4785827007 5011425.069782395)
6150358029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2382260.61365251 5011153.655329957)
6150358050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2382613.8303967975 5010884.327888244)
6150358074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2383311.4585136496 5010343.778279492)
6150358089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2383662.7494307454 5010073.986631679)
10948600605,,,,,,,,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2381946.714952371 5007598.225379596)
3013691817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level_crossing,,,,,,,,,,,,,,,,,,POINT (2381587.475823632 5008410.055942391)
2034992334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Жабени,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2381409.6318051405 5005878.484138834)
3013691792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,level_crossing,,,,,,,,,,,,,,,,,,POINT (2383050.9597732443 5007217.544645357)
6150358044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387915.165110998 5006085.217343512)
2426685525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387931.3509649592 5006161.868204036)
6150358090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387273.5084341164 5006720.907087739)
2069512749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387631.589840151 5006459.426670251)
6150358037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387595.678172421 5006404.708013243)
4013160663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387711.851193013 5006906.046784291)
6150358072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2386953.4315022384 5007040.389148845)
6150358030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2386310.583706805 5007673.679243525)
6150358077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2385989.605087052 5007994.357322872)
6150358064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2386631.5511946096 5007357.183838475)
4013159748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387803.8122243574 5007423.185873418)
4013159779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387895.4170333315 5007940.986415936)
6150358033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2385024.888115939 5008950.719253406)
6150358066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2385346.456728994 5008632.132831004)
6150358078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2385666.244230196 5008312.952344464)
6150358045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2384704.210058811 5009266.91262494)
6150358041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2384355.312510767 5009534.927143186)
6150358027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2384009.409457025 5009805.8540348485)
1990964213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Оптичари,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2384511.805450924 5010759.872283205)
4013159740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388234.963744149 5009839.313063711)
4013159787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388314.980194131 5010295.541136403)
4013159741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388498.9133887687 5011326.844691275)
4013159765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388405.1489816736 5010809.704476091)
4013160593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388578.929838751 5011784.868211471)
4013159749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388652.979564027 5012195.123986553)
4013160592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388824.957045353 5013166.709387514)
4013160638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388740.1649892163 5012699.136174269)
1915405949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Гнеотино,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2391741.4609124423 5010009.205307749)
4013159782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388145.1511789765 5009346.7145911595)
4013159725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388066.559618477 5008900.572200393)
4013159727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2387984.149799443 5008455.674031689)
2426685544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388279.1241861465 5005815.617479069)
6150358086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388241.208767582 5005771.117268349)
2426685531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388605.768967981 5005492.240157732)
6150358061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388572.6402875213 5005437.60063696)
2034992344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Средно Егри,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2389129.193213691 5006264.330710854)
3013691661,no,,,,,,,,,gate,no,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2389547.19790162 5006070.992779093)
2034992347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Долно Егри,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2391863.2444353704 5007165.092011896)
6150358083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2390146.898262421 5001265.385700025)
2426685533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2390116.2965344028 5001632.470162594)
6150358081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2390052.3991466872 5001614.553939005)
6150358063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389738.2889395156 5002786.191150612)
2426685548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389708.433052085 5003139.112683029)
6150358049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389623.930426623 5003210.774263076)
2426685545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389846.6807277007 5002631.82331598)
6150358069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389839.211189869 5002410.575862669)
2426685543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389982.535034265 5002125.4297181675)
6150358040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389952.6680148854 5001979.426691083)
2426685524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389585.4918064526 5003600.921361168)
6150358057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389518.5220007915 5003603.411868794)
2426685554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389469.563688741 5004031.582338809)
6150358068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389409.851913879 5004015.754403729)
6150358088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389299.0778885907 5004422.425549132)
2426685549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389352.8229387454 5004465.121552124)
2426685546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389250.1084445906 5004855.36315129)
6150358036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2389188.2815994043 5004825.826983237)
2426685547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388947.052262855 5005155.151486282)
6150358062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,POINT (2388876.598157132 5005133.337667567)
1915405947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Горно Егри,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2387621.982968095 5004861.656547982)
9764467238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Жабени,,,,,,,,,station,station,,,,,,,,,,,,,,,,,,POINT (2385379.051075898 5004450.059288748)
7896584830,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384047.4139311817 5002009.573064678)
9144852770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,,POINT (2384081.7559940913 5001538.7050287295)
9915557299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,,,,,,,,,,,,,,,communication,,,,,,,,POINT (2384095.9937569643 5001538.7050287295)
9915557298,,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384157.408720035 5001462.709374407)
305589579,,,,,,,,,,,,,,,,,,,,,,,"587",,,,,,,,,,,,,,,,,Меџитлија,,,,,village,,,,,,,,,,,,,,,,,,,,,,,POINT (2385475.420359078 5001723.908244833)
11278490100,,,,,,,,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385559.8561928445 5001628.388914681)
11278490101,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,POINT (2385508.3486644547 5001595.606389735)
2554370055,,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Меџитлија,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384043.1837905315 5000565.643034833)
2554370038,,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Меџитлија,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384095.136596885 5000568.412676761)
4095082294,yes,,,,,,,,,lift_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384318.7885858375 5000025.857807124)
9465664848,yes,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niki,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384320.959315908 5000013.424581637)
4095082070,yes,,,,,,,,,lift_gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384284.2572797937 4999932.181798743)
9465664851,,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niki,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384258.6760608098 4999999.930719807)
9465664850,,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niki,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384271.7004412324 5000001.934174092)
9465664849,yes,,,,,,,,,border_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niki,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384304.539691016 5000010.389934224)
